Id:,26139
Estación:,HERMOSILLO II (DGE)-SON
Posición:,29.0988888889N -110.965833333W
Variable:,Evaporación (mm)
Fecha Inicial:,01/01/1973
Fecha Final:,10/01/1995
No Dato:,nan
Mes,Día,Anio,Datos
09,28,1984,8.4
09,29,1984,8.2
09,30,1984,7.4
10,01,1984,6.5
10,02,1984,1.2
10,03,1984,4.5
10,04,1984,5.5
10,05,1984,5.1
10,06,1984,5.5
10,07,1984,4.7
10,08,1984,6.4
10,09,1984,7.0
10,10,1984,5.2
10,11,1984,5.2
10,12,1984,5.2
10,13,1984,5.8
10,14,1984,5.9
10,15,1984,5.3
10,16,1984,6.1
10,17,1984,5.6
10,18,1984,4.6
10,19,1984,5.8
10,20,1984,9.0
10,21,1984,6.6
10,22,1984,7.0
10,23,1984,7.0
10,24,1984,4.8
10,25,1984,1.2
10,26,1984,4.0
10,27,1984,4.3
10,28,1984,4.5
10,29,1984,5.7
10,30,1984,5.4
10,31,1984,5.7
11,01,1984,5.1
11,02,1984,7.2
11,03,1984,5.7
11,04,1984,5.5
11,05,1984,5.1
11,06,1984,6.0
11,07,1984,5.1
11,08,1984,4.9
11,09,1984,4.1
11,10,1984,4.8
11,11,1984,3.9
11,12,1984,5.5
11,13,1984,5.0
11,14,1984,3.6
11,15,1984,5.3
11,16,1984,1.9
11,17,1984,3.7
11,18,1984,3.1
11,19,1984,3.6
11,20,1984,5.0
11,21,1984,3.2
11,22,1984,3.9
11,23,1984,3.4
11,24,1984,1.7
11,25,1984,2.1
11,26,1984,4.3
11,27,1984,4.2
11,28,1984,3.9
11,29,1984,3.0
11,30,1984,3.1
12,01,1984,3.7
12,02,1984,3.1
12,03,1984,3.1
12,04,1984,2.2
12,05,1984,3.7
12,06,1984,3.8
12,07,1984,2.2
12,08,1984,3.2
12,09,1984,4.0
12,10,1984,4.4
12,11,1984,0.4
12,12,1984,2.5
12,13,1984,1.5
12,14,1984,2.1
12,15,1984,1.2
12,16,1984,2.1
12,17,1984,0.8
12,18,1984,2.1
12,19,1984,1.3
12,20,1984,2.2
12,21,1984,2.0
12,22,1984,2.7
12,23,1984,1.7
12,24,1984,2.8
12,25,1984,2.1
12,26,1984,1.6
12,27,1984,null
12,28,1984,4.2
12,29,1984,2.2
12,30,1984,2.3
12,31,1984,2.4
01,01,1985,2.7
01,02,1985,4.2
01,03,1985,5.8
01,04,1985,4.0
01,05,1985,5.0
01,06,1985,2.2
01,07,1985,1.8
01,08,1985,3.9
01,09,1985,3.2
01,10,1985,2.6
01,11,1985,2.6
01,12,1985,2.4
01,13,1985,3.2
01,14,1985,0.3
01,15,1985,0.7
01,16,1985,1.7
01,17,1985,2.6
01,18,1985,3.2
01,19,1985,3.8
01,20,1985,3.0
01,21,1985,2.8
01,22,1985,2.0
01,23,1985,0.5
01,24,1985,0.3
01,25,1985,1.6
01,26,1985,1.4
01,27,1985,3.1
01,28,1985,2.6
01,29,1985,2.3
01,30,1985,3.3
01,31,1985,3.1
02,01,1985,3.1
02,02,1985,2.7
02,03,1985,0.5
02,04,1985,3.5
02,05,1985,1.7
02,06,1985,2.2
02,07,1985,3.5
02,08,1985,3.8
02,09,1985,4.0
02,10,1985,2.7
02,11,1985,5.6
02,12,1985,4.2
02,13,1985,3.7
02,14,1985,null
02,15,1985,null
02,16,1985,null
02,17,1985,null
02,18,1985,6.8
02,19,1985,4.8
02,20,1985,3.0
02,21,1985,1.5
02,22,1985,4.3
02,23,1985,4.6
02,24,1985,3.2
02,25,1985,5.1
02,26,1985,3.9
02,27,1985,3.3
02,28,1985,5.6
03,01,1985,4.9
03,02,1985,6.6
03,03,1985,2.1
03,04,1985,5.5
03,05,1985,4.4
03,06,1985,5.6
03,07,1985,5.1
03,08,1985,5.3
03,09,1985,6.9
03,10,1985,5.8
03,11,1985,6.5
03,12,1985,5.3
03,13,1985,6.1
03,14,1985,3.0
03,15,1985,2.2
03,16,1985,6.8
03,17,1985,6.8
03,18,1985,5.1
03,19,1985,7.8
03,20,1985,5.9
03,21,1985,7.0
03,22,1985,7.0
03,23,1985,6.9
03,24,1985,7.5
03,25,1985,6.5
03,26,1985,6.6
03,27,1985,6.5
03,28,1985,4.2
03,29,1985,5.1
03,30,1985,6.7
03,31,1985,6.1
04,01,1985,8.2
04,02,1985,9.1
04,03,1985,9.1
04,04,1985,8.3
04,05,1985,7.4
04,06,1985,7.7
04,07,1985,9.3
04,08,1985,9.7
04,09,1985,8.1
04,10,1985,9.2
04,11,1985,10.4
04,12,1985,9.4
04,13,1985,9.2
04,14,1985,9.6
04,15,1985,9.0
04,16,1985,8.0
04,17,1985,9.1
04,18,1985,9.8
04,19,1985,10.0
04,20,1985,7.9
04,21,1985,7.6
04,22,1985,8.2
04,23,1985,7.8
04,24,1985,8.4
04,25,1985,7.3
04,26,1985,4.8
04,27,1985,5.1
04,28,1985,5.1
04,29,1985,6.7
04,30,1985,7.8
05,01,1985,9.7
05,02,1985,9.9
05,03,1985,10.8
05,04,1985,8.6
05,05,1985,6.5
05,06,1985,6.1
05,07,1985,7.0
05,08,1985,11.9
05,09,1985,9.9
05,10,1985,4.7
05,11,1985,9.1
05,12,1985,8.8
05,13,1985,9.8
05,14,1985,10.1
05,15,1985,7.6
05,16,1985,3.6
05,17,1985,9.7
05,18,1985,7.2
05,19,1985,8.2
05,20,1985,9.3
05,21,1985,9.9
05,22,1985,10.1
05,23,1985,10.7
05,24,1985,9.4
05,25,1985,7.4
05,26,1985,9.5
05,27,1985,12.4
05,28,1985,10.5
05,29,1985,14.5
05,30,1985,8.3
05,31,1985,11.7
06,01,1985,10.2
06,02,1985,8.5
06,03,1985,10.4
06,04,1985,11.3
06,05,1985,11.6
06,06,1985,12.2
06,07,1985,11.4
06,08,1985,11.1
06,09,1985,10.1
06,10,1985,7.7
06,11,1985,10.3
06,12,1985,13.9
06,13,1985,11.2
06,14,1985,13.8
06,15,1985,12.2
06,16,1985,11.9
06,17,1985,11.8
06,18,1985,12.2
06,19,1985,10.7
06,20,1985,11.8
06,21,1985,4.7
06,22,1985,10.8
06,23,1985,4.3
06,24,1985,7.5
06,25,1985,11.5
06,26,1985,10.7
06,27,1985,11.8
06,28,1985,11.4
06,29,1985,11.0
06,30,1985,11.4
07,01,1985,12.9
07,02,1985,12.5
07,03,1985,12.0
07,04,1985,10.9
07,05,1985,10.2
07,06,1985,10.3
07,07,1985,9.7
07,08,1985,11.2
07,09,1985,10.9
07,10,1985,11.9
07,11,1985,11.7
07,12,1985,10.5
07,13,1985,9.5
07,14,1985,14.4
07,15,1985,8.5
07,16,1985,7.0
07,17,1985,6.7
07,18,1985,6.7
07,19,1985,8.0
07,20,1985,6.6
07,21,1985,11.6
07,22,1985,3.6
07,23,1985,7.2
07,24,1985,8.0
07,25,1985,9.8
07,26,1985,8.7
07,27,1985,2.2
07,28,1985,4.8
07,29,1985,8.5
07,30,1985,10.9
07,31,1985,4.9
08,01,1985,9.6
08,02,1985,6.9
08,03,1985,8.4
08,04,1985,10.4
08,05,1985,9.0
08,06,1985,7.9
08,07,1985,4.4
08,08,1985,8.5
08,09,1985,7.0
08,10,1985,4.8
08,11,1985,4.7
08,12,1985,7.7
08,13,1985,10.4
08,14,1985,8.5
08,15,1985,8.8
08,16,1985,8.2
08,17,1985,3.7
08,18,1985,2.2
08,19,1985,1.7
08,20,1985,4.4
08,21,1985,7.8
08,22,1985,8.5
08,23,1985,8.8
08,24,1985,9.4
08,25,1985,3.5
08,26,1985,4.4
08,27,1985,8.0
08,28,1985,9.2
08,29,1985,8.3
08,30,1985,9.6
08,31,1985,5.8
09,01,1985,5.8
09,02,1985,5.6
09,03,1985,null
09,04,1985,8.4
09,05,1985,7.1
09,06,1985,8.8
09,07,1985,5.6
09,08,1985,9.0
09,09,1985,6.4
09,10,1985,4.0
09,11,1985,5.2
09,12,1985,6.6
09,13,1985,7.9
09,14,1985,9.9
09,15,1985,6.2
09,16,1985,7.1
09,17,1985,5.7
09,18,1985,8.1
09,19,1985,7.9
09,20,1985,6.6
09,21,1985,6.0
09,22,1985,8.5
09,23,1985,6.4
09,24,1985,8.0
09,25,1985,7.2
09,26,1985,7.3
09,27,1985,5.4
09,28,1985,5.9
09,29,1985,5.9
09,30,1985,6.0
10,01,1985,5.1
10,02,1985,4.9
10,03,1985,6.2
10,04,1985,5.8
10,05,1985,8.0
10,06,1985,8.8
10,07,1985,6.9
10,08,1985,7.2
10,09,1985,5.4
10,10,1985,5.7
10,11,1985,5.1
10,12,1985,6.0
10,13,1985,4.3
10,14,1985,4.6
10,15,1985,1.5
10,16,1985,4.1
10,17,1985,6.8
10,18,1985,7.1
10,19,1985,7.0
10,20,1985,8.2
10,21,1985,6.4
10,22,1985,4.8
10,23,1985,5.3
10,24,1985,5.0
10,25,1985,5.3
10,26,1985,5.6
10,27,1985,6.4
10,28,1985,7.6
10,29,1985,6.2
10,30,1985,7.0
10,31,1985,5.9
11,01,1985,7.4
11,02,1985,6.2
11,03,1985,4.2
11,04,1985,6.1
11,05,1985,4.4
11,06,1985,5.5
11,07,1985,5.2
11,08,1985,5.2
11,09,1985,4.6
11,10,1985,4.0
11,11,1985,4.9
11,12,1985,4.3
11,13,1985,2.4
11,14,1985,5.0
11,15,1985,3.6
11,16,1985,3.8
11,17,1985,4.4
11,18,1985,3.6
11,19,1985,4.9
11,20,1985,3.7
11,21,1985,5.8
11,22,1985,3.2
11,23,1985,1.2
11,24,1985,4.1
11,25,1985,1.0
11,26,1985,3.7
11,27,1985,2.5
11,28,1985,4.5
11,29,1985,0.1
11,30,1985,2.8
12,01,1985,2.2
12,02,1985,3.1
12,03,1985,2.5
12,04,1985,2.1
12,05,1985,3.2
12,06,1985,3.9
12,07,1985,3.9
12,08,1985,2.5
12,09,1985,4.5
12,10,1985,3.0
12,11,1985,3.2
12,12,1985,2.8
12,13,1985,1.8
12,14,1985,1.9
12,15,1985,4.6
12,16,1985,1.8
12,17,1985,4.1
12,18,1985,5.0
12,19,1985,3.9
12,20,1985,3.8
12,21,1985,2.7
12,22,1985,4.4
12,23,1985,3.6
12,24,1985,3.2
12,25,1985,4.1
12,26,1985,4.0
12,27,1985,3.6
12,28,1985,3.8
12,29,1985,2.5
12,30,1985,5.2
12,31,1985,3.9
01,01,1986,3.8
01,02,1986,3.2
01,03,1986,2.8
01,04,1986,3.5
01,05,1986,4.0
01,06,1986,6.0
01,07,1986,7.8
01,08,1986,8.2
01,09,1986,9.2
01,10,1986,6.9
01,11,1986,7.4
01,12,1986,7.9
01,13,1986,5.2
01,14,1986,4.4
01,15,1986,2.1
01,16,1986,4.5
01,17,1986,1.7
01,18,1986,5.6
01,19,1986,6.1
01,20,1986,4.9
01,21,1986,4.6
01,22,1986,5.6
01,23,1986,5.0
01,24,1986,6.8
01,25,1986,4.6
01,26,1986,5.7
01,27,1986,4.2
01,28,1986,5.0
01,29,1986,4.5
01,30,1986,4.7
01,31,1986,4.0
02,01,1986,3.6
02,02,1986,4.0
02,03,1986,3.8
02,04,1986,3.2
02,05,1986,2.7
02,06,1986,4.2
02,07,1986,3.3
02,08,1986,4.7
02,09,1986,0.5
02,10,1986,4.5
02,11,1986,2.0
02,12,1986,3.7
02,13,1986,4.5
02,14,1986,5.8
02,15,1986,4.4
02,16,1986,4.5
02,17,1986,5.3
02,18,1986,5.8
02,19,1986,6.4
02,20,1986,6.3
02,21,1986,7.1
02,22,1986,5.8
02,23,1986,7.4
02,24,1986,5.8
02,25,1986,6.4
02,26,1986,8.7
02,27,1986,6.6
02,28,1986,6.9
03,01,1986,7.3
03,02,1986,6.5
03,03,1986,6.3
03,04,1986,6.4
03,05,1986,5.6
03,06,1986,8.6
03,07,1986,7.6
03,08,1986,7.4
03,09,1986,6.5
03,10,1986,7.0
03,11,1986,5.6
03,12,1986,5.3
03,13,1986,5.9
03,14,1986,4.1
03,15,1986,4.2
03,16,1986,7.3
03,17,1986,4.5
03,18,1986,2.2
03,19,1986,5.7
03,20,1986,13.2
03,21,1986,9.2
03,22,1986,8.3
03,23,1986,10.5
03,24,1986,8.8
03,25,1986,8.8
03,26,1986,8.5
03,27,1986,8.0
03,28,1986,5.7
03,29,1986,8.8
03,30,1986,6.4
03,31,1986,9.6
04,01,1986,8.3
04,02,1986,8.0
04,03,1986,2.7
04,04,1986,12.4
04,05,1986,7.5
04,06,1986,6.9
04,07,1986,7.7
04,08,1986,6.8
04,09,1986,10.1
04,10,1986,8.8
04,11,1986,9.0
04,12,1986,9.4
04,13,1986,11.7
04,14,1986,9.9
04,15,1986,11.3
04,16,1986,10.4
04,17,1986,9.2
04,18,1986,8.6
04,19,1986,9.0
04,20,1986,3.0
04,21,1986,12.8
04,22,1986,11.6
04,23,1986,10.4
04,24,1986,10.1
04,25,1986,9.5
04,26,1986,8.2
04,27,1986,7.6
04,28,1986,11.1
04,29,1986,6.1
04,30,1986,10.1
05,01,1986,10.4
05,02,1986,11.0
05,03,1986,12.3
05,04,1986,11.2
05,05,1986,10.9
05,06,1986,10.1
05,07,1986,9.1
05,08,1986,9.9
05,09,1986,9.6
05,10,1986,10.2
05,11,1986,10.7
05,12,1986,10.2
05,13,1986,11.7
05,14,1986,10.6
05,15,1986,10.5
05,16,1986,10.6
05,17,1986,10.6
05,18,1986,12.6
05,19,1986,13.5
05,20,1986,11.3
05,21,1986,11.6
05,22,1986,9.7
05,23,1986,11.1
05,24,1986,6.4
05,25,1986,11.3
05,26,1986,9.0
05,27,1986,9.9
05,28,1986,9.2
05,29,1986,11.5
05,30,1986,8.4
05,31,1986,9.5
06,01,1986,10.8
06,02,1986,9.9
06,03,1986,9.3
06,04,1986,11.3
06,05,1986,11.5
06,06,1986,10.1
06,07,1986,12.1
06,08,1986,12.2
06,09,1986,10.0
06,10,1986,10.5
06,11,1986,12.0
06,12,1986,12.6
06,13,1986,11.1
06,14,1986,12.0
06,15,1986,13.2
06,16,1986,11.7
06,17,1986,12.1
06,18,1986,13.2
06,19,1986,14.2
06,20,1986,15.1
06,21,1986,13.0
06,22,1986,10.8
06,23,1986,13.0
06,24,1986,12.4
06,25,1986,14.7
06,26,1986,11.3
06,27,1986,11.6
06,28,1986,11.3
06,29,1986,10.6
06,30,1986,null
07,01,1986,3.2
07,02,1986,9.7
07,03,1986,9.6
07,04,1986,10.2
07,05,1986,10.5
07,06,1986,12.0
07,07,1986,9.9
07,08,1986,6.7
07,09,1986,2.0
07,10,1986,8.0
07,11,1986,5.1
07,12,1986,6.8
07,13,1986,6.3
07,14,1986,5.2
07,15,1986,6.2
07,16,1986,7.3
07,17,1986,10.7
07,18,1986,7.4
07,19,1986,7.0
07,20,1986,7.4
07,21,1986,4.4
07,22,1986,5.5
07,23,1986,8.5
07,24,1986,10.4
07,25,1986,12.0
07,26,1986,9.0
07,27,1986,10.0
07,28,1986,6.4
07,29,1986,12.2
07,30,1986,9.7
07,31,1986,10.2
08,01,1986,9.2
08,02,1986,10.1
08,03,1986,10.0
08,04,1986,10.1
08,05,1986,7.1
08,06,1986,9.1
08,07,1986,7.5
08,08,1986,5.8
08,09,1986,3.1
08,10,1986,4.1
08,11,1986,8.7
08,12,1986,9.4
08,13,1986,11.6
08,14,1986,8.3
08,15,1986,16.3
08,16,1986,6.7
08,17,1986,6.0
08,18,1986,9.2
08,19,1986,7.6
08,20,1986,9.1
08,21,1986,10.2
08,22,1986,10.7
08,23,1986,8.7
08,24,1986,4.8
08,25,1986,5.4
08,26,1986,7.6
08,27,1986,5.8
08,28,1986,5.8
08,29,1986,6.3
08,30,1986,4.9
08,31,1986,7.6
09,01,1986,7.5
09,02,1986,9.3
09,03,1986,7.9
09,04,1986,8.6
09,05,1986,8.6
09,06,1986,7.6
09,07,1986,7.7
09,08,1986,0.6
09,09,1986,6.5
09,10,1986,7.3
09,11,1986,8.2
09,12,1986,9.2
09,13,1986,9.3
09,14,1986,9.7
09,15,1986,13.4
09,16,1986,3.6
09,17,1986,9.2
09,18,1986,7.1
09,19,1986,7.5
09,20,1986,7.7
09,21,1986,7.0
09,22,1986,12.3
09,23,1986,6.3
09,24,1986,5.5
09,25,1986,5.7
09,26,1986,5.2
09,27,1986,6.1
09,28,1986,8.0
09,29,1986,5.1
09,30,1986,7.0
10,01,1986,6.5
10,02,1986,6.1
10,03,1986,5.9
10,04,1986,5.2
10,05,1986,4.7
10,06,1986,5.0
10,07,1986,5.9
10,08,1986,4.6
10,09,1986,5.7
10,10,1986,5.1
10,11,1986,5.2
10,12,1986,4.6
10,13,1986,5.3
10,14,1986,5.1
10,15,1986,3.9
10,16,1986,6.0
10,17,1986,5.3
10,18,1986,7.0
10,19,1986,6.6
10,20,1986,5.2
10,21,1986,5.8
10,22,1986,6.6
10,23,1986,6.9
10,24,1986,5.3
10,25,1986,6.3
10,26,1986,5.9
10,27,1986,5.7
10,28,1986,4.5
10,29,1986,4.2
10,30,1986,5.6
10,31,1986,5.1
11,01,1986,6.2
11,02,1986,5.5
11,03,1986,4.6
11,04,1986,4.5
11,05,1986,3.6
11,06,1986,4.7
11,07,1986,5.1
11,08,1986,4.5
11,09,1986,4.4
11,10,1986,3.5
11,11,1986,3.6
11,12,1986,4.7
11,13,1986,5.6
11,14,1986,4.3
11,15,1986,2.2
11,16,1986,2.1
11,17,1986,1.2
11,18,1986,2.8
11,19,1986,3.6
11,20,1986,4.0
11,21,1986,3.7
11,22,1986,4.1
11,23,1986,5.1
11,24,1986,6.4
11,25,1986,3.8
11,26,1986,5.1
11,27,1986,5.0
11,28,1986,3.2
11,29,1986,4.0
11,30,1986,2.4
12,01,1986,4.3
12,02,1986,4.6
12,03,1986,3.5
12,04,1986,4.3
12,05,1986,1.7
12,06,1986,0.3
12,07,1986,0.8
12,08,1986,2.7
12,09,1986,2.5
12,10,1986,4.0
12,11,1986,2.1
12,12,1986,2.6
12,13,1986,3.2
12,14,1986,3.9
12,15,1986,2.3
12,16,1986,0.8
12,17,1986,3.2
12,18,1986,1.1
12,19,1986,3.6
12,20,1986,1.3
12,21,1986,1.6
12,22,1986,2.5
12,23,1986,2.5
12,24,1986,1.6
12,25,1986,3.9
12,26,1986,2.7
12,27,1986,2.8
12,28,1986,2.0
12,29,1986,5.6
12,30,1986,null
12,31,1986,null
01,01,1987,null
01,02,1987,null
01,03,1987,null
01,04,1987,null
01,05,1987,null
01,06,1987,null
01,07,1987,null
01,08,1987,3.4
01,09,1987,3.3
01,10,1987,7.6
01,11,1987,9.8
01,12,1987,6.5
01,13,1987,5.1
01,14,1987,4.3
01,15,1987,4.1
01,16,1987,2.3
01,17,1987,3.2
01,18,1987,2.9
01,19,1987,4.3
01,20,1987,2.4
01,21,1987,4.1
01,22,1987,5.6
01,23,1987,3.9
01,24,1987,4.8
01,25,1987,5.7
01,26,1987,7.5
01,27,1987,6.8
01,28,1987,5.7
01,29,1987,6.7
01,30,1987,6.6
01,31,1987,3.3
02,01,1987,6.8
02,02,1987,6.6
02,03,1987,5.2
02,04,1987,4.9
02,05,1987,7.5
02,06,1987,6.2
02,07,1987,7.2
02,08,1987,7.4
02,09,1987,7.4
02,10,1987,6.4
02,11,1987,5.9
02,12,1987,4.1
02,13,1987,6.8
02,14,1987,8.2
02,15,1987,7.1
02,16,1987,7.9
02,17,1987,6.5
02,18,1987,5.6
02,19,1987,5.3
02,20,1987,6.3
02,21,1987,4.7
02,22,1987,5.3
02,23,1987,4.6
02,24,1987,5.1
02,25,1987,4.6
02,26,1987,3.7
02,27,1987,4.4
02,28,1987,4.0
03,01,1987,6.2
03,02,1987,3.8
03,03,1987,7.9
03,04,1987,13.0
03,05,1987,6.6
03,06,1987,7.6
03,07,1987,5.5
03,08,1987,6.6
03,09,1987,5.2
03,10,1987,7.3
03,11,1987,6.7
03,12,1987,9.0
03,13,1987,8.8
03,14,1987,7.1
03,15,1987,7.9
03,16,1987,5.8
03,17,1987,6.5
03,18,1987,6.1
03,19,1987,7.1
03,20,1987,6.5
03,21,1987,6.4
03,22,1987,6.8
03,23,1987,7.0
03,24,1987,6.2
03,25,1987,6.1
03,26,1987,5.1
03,27,1987,8.5
03,28,1987,10.1
03,29,1987,10.7
03,30,1987,10.3
03,31,1987,8.7
04,01,1987,10.3
04,02,1987,9.0
04,03,1987,9.2
04,04,1987,6.3
04,05,1987,8.6
04,06,1987,8.3
04,07,1987,10.6
04,08,1987,11.4
04,09,1987,11.2
04,10,1987,5.1
04,11,1987,12.6
04,12,1987,13.8
04,13,1987,10.9
04,14,1987,9.6
04,15,1987,9.7
04,16,1987,10.2
04,17,1987,9.7
04,18,1987,11.0
04,19,1987,12.1
04,20,1987,7.7
04,21,1987,8.9
04,22,1987,8.3
04,23,1987,11.2
04,24,1987,10.8
04,25,1987,11.1
04,26,1987,13.3
04,27,1987,11.7
04,28,1987,10.1
04,29,1987,10.2
04,30,1987,8.2
05,01,1987,8.7
05,02,1987,8.6
05,03,1987,8.6
05,04,1987,11.6
05,05,1987,11.0
05,06,1987,11.9
05,07,1987,13.8
05,08,1987,null
05,09,1987,null
05,10,1987,null
05,11,1987,null
05,12,1987,null
05,13,1987,null
05,14,1987,null
05,15,1987,12.3
05,16,1987,11.4
05,17,1987,12.0
05,18,1987,11.0
05,19,1987,10.2
05,20,1987,9.2
05,21,1987,8.2
05,22,1987,11.2
05,23,1987,10.0
05,24,1987,9.6
05,25,1987,9.1
05,26,1987,8.8
05,27,1987,9.6
05,28,1987,8.6
05,29,1987,11.4
05,30,1987,9.2
05,31,1987,7.8
06,01,1987,11.0
06,02,1987,11.4
06,03,1987,10.2
06,04,1987,12.3
06,05,1987,10.9
06,06,1987,11.6
06,07,1987,13.3
06,08,1987,12.9
06,09,1987,12.9
06,10,1987,13.0
06,11,1987,13.0
06,12,1987,15.0
06,13,1987,14.5
06,14,1987,15.3
06,15,1987,15.0
06,16,1987,11.2
06,17,1987,13.7
06,18,1987,13.0
06,19,1987,11.8
06,20,1987,13.1
06,21,1987,12.2
06,22,1987,12.8
06,23,1987,13.7
06,24,1987,13.7
06,25,1987,11.6
06,26,1987,13.2
06,27,1987,14.1
06,28,1987,13.1
06,29,1987,15.5
06,30,1987,13.6
07,01,1987,15.2
07,02,1987,14.3
07,03,1987,14.7
07,04,1987,13.6
07,05,1987,13.7
07,06,1987,14.0
07,07,1987,13.6
07,08,1987,13.5
07,09,1987,12.5
07,10,1987,13.9
07,11,1987,12.5
07,12,1987,14.4
07,13,1987,16.4
07,14,1987,14.2
07,15,1987,12.6
07,16,1987,14.0
07,17,1987,11.4
07,18,1987,11.1
07,19,1987,9.0
07,20,1987,12.0
07,21,1987,12.7
07,22,1987,11.4
07,23,1987,16.1
07,24,1987,14.1
07,25,1987,8.9
07,26,1987,10.6
07,27,1987,5.0
07,28,1987,10.6
07,29,1987,10.2
07,30,1987,10.0
07,31,1987,10.0
08,01,1987,7.0
08,02,1987,10.4
08,03,1987,10.2
08,04,1987,8.2
08,05,1987,7.5
08,06,1987,8.5
08,07,1987,8.0
08,08,1987,4.2
08,09,1987,7.4
08,10,1987,9.0
08,11,1987,8.0
08,12,1987,10.5
08,13,1987,11.2
08,14,1987,9.8
08,15,1987,8.7
08,16,1987,11.2
08,17,1987,10.5
08,18,1987,9.4
08,19,1987,9.6
08,20,1987,14.1
08,21,1987,2.7
08,22,1987,8.3
08,23,1987,10.6
08,24,1987,10.2
08,25,1987,8.3
08,26,1987,9.7
08,27,1987,14.2
08,28,1987,9.0
08,29,1987,11.1
08,30,1987,12.2
08,31,1987,9.9
09,01,1987,8.8
09,02,1987,10.1
09,03,1987,6.8
09,04,1987,6.9
09,05,1987,10.1
09,06,1987,8.7
09,07,1987,13.9
09,08,1987,13.1
09,09,1987,14.8
09,10,1987,12.1
09,11,1987,10.4
09,12,1987,9.9
09,13,1987,11.3
09,14,1987,12.6
09,15,1987,9.0
09,16,1987,10.0
09,17,1987,4.4
09,18,1987,7.7
09,19,1987,9.0
09,20,1987,7.0
09,21,1987,6.6
09,22,1987,9.0
09,23,1987,9.3
09,24,1987,8.6
09,25,1987,10.1
09,26,1987,10.1
09,27,1987,8.9
09,28,1987,7.1
09,29,1987,9.9
09,30,1987,10.3
10,01,1987,7.9
10,02,1987,9.8
10,03,1987,8.7
10,04,1987,7.0
10,05,1987,12.5
10,06,1987,10.5
10,07,1987,9.1
10,08,1987,9.2
10,09,1987,6.7
10,10,1987,9.0
10,11,1987,9.1
10,12,1987,8.7
10,13,1987,8.3
10,14,1987,7.7
10,15,1987,7.3
10,16,1987,5.4
10,17,1987,6.7
10,18,1987,null
10,19,1987,null
10,20,1987,null
10,21,1987,null
10,22,1987,null
10,23,1987,null
10,24,1987,null
10,25,1987,null
10,26,1987,8.7
10,27,1987,6.8
10,28,1987,6.8
10,29,1987,4.8
10,30,1987,5.1
10,31,1987,9.5
11,01,1987,7.1
11,02,1987,4.3
11,03,1987,3.2
11,04,1987,5.0
11,05,1987,5.3
11,06,1987,6.9
11,07,1987,6.2
11,08,1987,11.9
11,09,1987,7.5
11,10,1987,7.5
11,11,1987,5.2
11,12,1987,4.9
11,13,1987,5.8
11,14,1987,6.2
11,15,1987,7.1
11,16,1987,6.0
11,17,1987,7.8
11,18,1987,10.1
11,19,1987,7.6
11,20,1987,4.3
11,21,1987,null
11,22,1987,null
11,23,1987,null
11,24,1987,null
11,25,1987,null
11,26,1987,null
11,27,1987,null
11,28,1987,null
11,29,1987,null
11,30,1987,null
12,01,1987,null
12,02,1987,null
12,03,1987,null
12,04,1987,null
12,05,1987,null
12,06,1987,null
12,07,1987,null
12,08,1987,null
12,09,1987,null
12,10,1987,null
12,11,1987,null
12,12,1987,null
12,13,1987,null
12,14,1987,null
12,15,1987,null
12,16,1987,5.3
12,17,1987,4.2
12,18,1987,3.3
12,19,1987,2.8
12,20,1987,3.2
12,21,1987,3.1
12,22,1987,4.2
12,23,1987,4.5
12,24,1987,3.0
12,25,1987,2.3
12,26,1987,2.4
12,27,1987,3.2
12,28,1987,4.8
12,29,1987,2.9
12,30,1987,2.5
12,31,1987,3.1
01,01,1988,3.4
01,02,1988,3.1
01,03,1988,4.77
01,04,1988,4.18
01,05,1988,3.77
01,06,1988,2.33
01,07,1988,4.86
01,08,1988,4.74
01,09,1988,3.0
01,10,1988,4.67
01,11,1988,4.55
01,12,1988,4.76
01,13,1988,4.53
01,14,1988,4.46
01,15,1988,5.72
01,16,1988,2.53
01,17,1988,5.92
01,18,1988,1.76
01,19,1988,4.36
01,20,1988,3.01
01,21,1988,3.77
01,22,1988,7.6
01,23,1988,4.82
01,24,1988,5.53
01,25,1988,6.58
01,26,1988,6.85
01,27,1988,5.25
01,28,1988,5.93
01,29,1988,4.25
01,30,1988,3.16
01,31,1988,4.56
02,01,1988,1.8
02,02,1988,4.1
02,03,1988,4.08
02,04,1988,2.36
02,05,1988,4.88
02,06,1988,6.17
02,07,1988,6.0
02,08,1988,5.64
02,09,1988,5.58
02,10,1988,8.5
02,11,1988,11.48
02,12,1988,9.05
02,13,1988,7.18
02,14,1988,6.77
02,15,1988,6.64
02,16,1988,6.78
02,17,1988,7.79
02,18,1988,5.52
02,19,1988,5.64
02,20,1988,7.19
02,21,1988,8.05
02,22,1988,6.5
02,23,1988,6.99
02,24,1988,6.81
02,25,1988,4.92
02,26,1988,5.53
02,27,1988,6.74
02,28,1988,7.24
02,29,1988,8.94
03,01,1988,6.4
03,02,1988,1.9
03,03,1988,3.92
03,04,1988,5.68
03,05,1988,5.72
03,06,1988,7.08
03,07,1988,8.57
03,08,1988,5.57
03,09,1988,8.04
03,10,1988,7.59
03,11,1988,7.61
03,12,1988,5.11
03,13,1988,7.85
03,14,1988,7.56
03,15,1988,7.25
03,16,1988,7.39
03,17,1988,9.26
03,18,1988,11.74
03,19,1988,12.04
03,20,1988,9.96
03,21,1988,7.1
